series,estimated_min,step,probe_loss,mean_step_s
vLLM lora_only nu100,0.698741,260,0.933934,0.161248
vLLM lora_only nu100,0.725616,270,0.805183,0.161248
vLLM lora_only nu100,0.752491,280,0.822083,0.161248
vLLM lora_only nu100,0.779365,290,0.68412,0.161248
vLLM lora_only nu100,0.806240,300,0.76536,0.161248
vLLM lora_only nu100,0.833115,310,0.725291,0.161248
vLLM lora_only nu100,0.859989,320,0.829258,0.161248
vLLM lora_only nu100,0.886864,330,0.763709,0.161248
vLLM lora_only nu100,0.913739,340,0.751885,0.161248
vLLM lora_only nu100,0.940613,350,0.613953,0.161248
vLLM lora_only nu100,0.967488,360,0.725213,0.161248
vLLM lora_only nu100,0.994363,370,0.681276,0.161248
vLLM lora_only nu100,1.021237,380,0.755289,0.161248
vLLM lora_only nu100,1.048112,390,0.823266,0.161248
vLLM lora_only nu100,1.074987,400,0.71027,0.161248
vLLM lora_only nu100,1.101861,410,0.671467,0.161248
vLLM lora_only nu100,1.128736,420,0.645345,0.161248
vLLM lora_only nu100,1.155611,430,0.767171,0.161248
vLLM lora_only nu100,1.182485,440,0.678093,0.161248
vLLM lora_only nu100,1.209360,450,0.792091,0.161248
vLLM lora_only nu100,1.236235,460,0.715357,0.161248
vLLM lora_only nu100,1.263109,470,0.685284,0.161248
vLLM lora_only nu100,1.289984,480,0.711875,0.161248
vLLM lora_only nu100,1.316859,490,0.62401,0.161248
vLLM lora_only nu100,1.343733,500,0.615841,0.161248
vLLM lora_only nu100,1.370608,510,0.876596,0.161248
vLLM lora_only nu100,1.397483,520,0.669221,0.161248
vLLM lora_only nu100,1.424357,530,0.654348,0.161248
vLLM lora_only nu100,1.451232,540,0.661091,0.161248
vLLM lora_only nu100,1.478107,550,0.699074,0.161248
vLLM lora_only nu100,1.504981,560,0.655705,0.161248
vLLM lora_only nu100,1.531856,570,0.812424,0.161248
vLLM lora_only nu100,1.558731,580,0.684406,0.161248
vLLM lora_only nu100,1.585605,590,0.676534,0.161248
vLLM lora_only nu100,1.612480,600,0.610223,0.161248
vLLM lora_only nu100,1.639355,610,0.698187,0.161248
vLLM lora_only nu100,1.666229,620,0.68713,0.161248
vLLM lora_only nu100,1.693104,630,0.730455,0.161248
vLLM lora_only nu100,1.719979,640,0.722469,0.161248
vLLM lora_only nu100,1.746853,650,0.705693,0.161248
vLLM lora_only nu100,1.773728,660,0.617532,0.161248
vLLM lora_only nu100,1.800603,670,0.691773,0.161248
vLLM lora_only nu100,1.827477,680,0.625982,0.161248
vLLM lora_only nu100,1.854352,690,0.629745,0.161248
vLLM lora_only nu100,1.881227,700,0.797821,0.161248
vLLM lora_only nu100,1.908101,710,0.672569,0.161248
vLLM lora_only nu100,1.934976,720,0.661079,0.161248
vLLM lora_only nu100,1.961851,730,0.626716,0.161248
vLLM lora_only nu100,1.988725,740,0.679355,0.161248
vLLM lora_only nu100,2.015600,750,0.608911,0.161248
vLLM lora_only nu100,2.042475,760,0.777512,0.161248
vLLM lora_only nu100,2.069349,770,0.635906,0.161248
vLLM lora_only nu100,2.096224,780,0.65371,0.161248
vLLM lora_only nu100,2.123099,790,0.635539,0.161248
vLLM lora_only nu100,2.149973,800,0.652565,0.161248
vLLM lora_only nu100,2.176848,810,0.583362,0.161248
vLLM lora_only nu100,2.203723,820,0.765337,0.161248
vLLM lora_only nu100,2.230597,830,0.64103,0.161248
vLLM lora_only nu100,2.257472,840,0.610564,0.161248
vLLM lora_only nu100,2.284347,850,0.579668,0.161248
vLLM lora_only nu100,2.311221,860,0.62933,0.161248
vLLM lora_only nu100,2.338096,870,0.57644,0.161248
vLLM lora_only nu100,2.364971,880,0.749216,0.161248
vLLM lora_only nu100,2.391845,890,0.647159,0.161248
vLLM lora_only nu100,2.418720,900,0.682473,0.161248
vLLM lora_only nu100,2.445595,910,0.581245,0.161248
vLLM lora_only nu100,2.472469,920,0.658648,0.161248
vLLM lora_only nu100,2.499344,930,0.648146,0.161248
vLLM lora_only nu100,2.526219,940,0.708353,0.161248
vLLM lora_only nu100,2.553093,950,0.684023,0.161248
vLLM lora_only nu100,2.579968,960,0.659121,0.161248
vLLM lora_only nu100,2.606843,970,0.628298,0.161248
vLLM lora_only nu100,2.633717,980,0.662531,0.161248
vLLM lora_only nu100,2.660592,990,0.650923,0.161248
vLLM lora_only nu100,2.687467,1000,0.617626,0.161248
vLLM lora_only nu100,2.714341,1010,0.71933,0.161248
vLLM lora_only nu100,2.741216,1020,0.618316,0.161248
vLLM lora_only nu100,2.768091,1030,0.575619,0.161248
vLLM lora_only nu100,2.794965,1040,0.509621,0.161248
vLLM lora_only nu100,2.821840,1050,0.616717,0.161248
vLLM lora_only nu100,2.848715,1060,0.585036,0.161248
vLLM lora_only nu100,2.875589,1070,0.71927,0.161248
vLLM lora_only nu100,2.902464,1080,0.565671,0.161248
vLLM lora_only nu100,2.929339,1090,0.577156,0.161248
vLLM lora_only nu100,2.956213,1100,0.593629,0.161248
vLLM lora_only nu100,2.983088,1110,0.550278,0.161248
vLLM lora_only nu100,3.009963,1120,0.567083,0.161248
vLLM lora_only nu100,3.036837,1130,0.679481,0.161248
vLLM lora_only nu100,3.063712,1140,0.575507,0.161248
vLLM lora_only nu100,3.090587,1150,0.636003,0.161248
vLLM lora_only nu100,3.117461,1160,0.489179,0.161248
vLLM lora_only nu100,3.144336,1170,0.62362,0.161248
vLLM lora_only nu100,3.171211,1180,0.566123,0.161248
vLLM lora_only nu100,3.198085,1190,0.577118,0.161248
vLLM lora_only nu100,3.224960,1200,0.592124,0.161248
vLLM lora_only nu100,3.251835,1210,0.593712,0.161248
vLLM lora_only nu100,3.278709,1220,0.487477,0.161248
vLLM lora_only nu100,3.305584,1230,0.565282,0.161248
vLLM lora_only nu100,3.332459,1240,0.525694,0.161248
vLLM lora_only nu100,3.359333,1250,0.668792,0.161248
vLLM lora_only nu100,3.386208,1260,0.650177,0.161248
vLLM lora_only nu100,3.413083,1270,0.609207,0.161248
vLLM lora_only nu100,3.439957,1280,0.555573,0.161248
vLLM lora_only nu100,3.466832,1290,0.577073,0.161248
vLLM lora_only nu100,3.493707,1300,0.523835,0.161248
vLLM lora_only nu100,3.520581,1310,0.549517,0.161248
vLLM lora_only nu100,3.547456,1320,0.655138,0.161248
vLLM lora_only nu100,3.574331,1330,0.610278,0.161248
vLLM lora_only nu100,3.601205,1340,0.599643,0.161248
vLLM lora_only nu100,3.628080,1350,0.511743,0.161248
vLLM lora_only nu100,3.654955,1360,0.552638,0.161248
vLLM lora_only nu100,3.681829,1370,0.541417,0.161248
vLLM lora_only nu100,3.708704,1380,0.652234,0.161248
vLLM lora_only nu100,3.735579,1390,0.541403,0.161248
vLLM lora_only nu100,3.762453,1400,0.514237,0.161248
vLLM lora_only nu100,3.789328,1410,0.544725,0.161248
vLLM lora_only nu100,3.816203,1420,0.555349,0.161248
vLLM lora_only nu100,3.843077,1430,0.506031,0.161248
vLLM lora_only nu100,3.869952,1440,0.675555,0.161248
vLLM lora_only nu100,3.896827,1450,0.550265,0.161248
vLLM lora_only nu100,3.923701,1460,0.535481,0.161248
vLLM lora_only nu100,3.950576,1470,0.487092,0.161248
vLLM lora_only nu100,3.977451,1480,0.591784,0.161248
vLLM lora_only nu100,4.004325,1490,0.51981,0.161248
vLLM lora_only nu100,4.031200,1500,0.652325,0.161248
vLLM lora_only nu100,4.058075,1510,0.60127,0.161248
vLLM lora_only nu100,4.084949,1520,0.567393,0.161248
vLLM lora_only nu100,4.111824,1530,0.476315,0.161248
vLLM lora_only nu100,4.138699,1540,0.588182,0.161248
vLLM lora_only nu100,4.165573,1550,0.518679,0.161248
vLLM lora_only nu100,4.192448,1560,0.546901,0.161248
vLLM lora_only nu100,4.219323,1570,0.616573,0.161248
vLLM lora_only nu100,4.246197,1580,0.568537,0.161248
vLLM lora_only nu100,4.273072,1590,0.512095,0.161248
vLLM lora_only nu100,4.299947,1600,0.55398,0.161248
vLLM lora_only nu100,4.326821,1610,0.540264,0.161248
vLLM lora_only nu100,4.353696,1620,0.511293,0.161248
vLLM lora_only nu100,4.380571,1630,0.646063,0.161248
vLLM lora_only nu100,4.407445,1640,0.569593,0.161248
vLLM lora_only nu100,4.434320,1650,0.538957,0.161248
vLLM lora_only nu100,4.461195,1660,0.523369,0.161248
vLLM lora_only nu100,4.488069,1670,0.502613,0.161248
vLLM lora_only nu100,4.514944,1680,0.519268,0.161248
vLLM lora_only nu100,4.541819,1690,0.66562,0.161248
vLLM lora_only nu100,4.568693,1700,0.515701,0.161248
vLLM lora_only nu100,4.595568,1710,0.496234,0.161248
vLLM lora_only nu100,4.622443,1720,0.515153,0.161248
vLLM lora_only nu100,4.649317,1730,0.513895,0.161248
vLLM lora_only nu100,4.676192,1740,0.493591,0.161248
vLLM lora_only nu100,4.703067,1750,0.632365,0.161248
vLLM lora_only nu100,4.729941,1760,0.525656,0.161248
vLLM lora_only nu100,4.756816,1770,0.51162,0.161248
vLLM lora_only nu100,4.783691,1780,0.46811,0.161248
vLLM lora_only nu100,4.810565,1790,0.573995,0.161248
vLLM lora_only nu100,4.837440,1800,0.453894,0.161248
vLLM lora_only nu100,4.864315,1810,0.585408,0.161248
vLLM lora_only nu100,4.891189,1820,0.578639,0.161248
vLLM lora_only nu100,4.918064,1830,0.50258,0.161248
vLLM lora_only nu100,4.944939,1840,0.434993,0.161248
vLLM lora_only nu100,4.971813,1850,0.52409,0.161248
vLLM lora_only nu100,4.998688,1860,0.475999,0.161248
vLLM lora_only nu100,5.025563,1870,0.510113,0.161248
vLLM lora_only nu100,5.052437,1880,0.56535,0.161248
vLLM lora_only nu100,5.079312,1890,0.524861,0.161248
vLLM lora_only nu100,5.106187,1900,0.459131,0.161248
vLLM lora_only nu100,5.133061,1910,0.549008,0.161248
vLLM lora_only nu100,5.159936,1920,0.468437,0.161248
vLLM lora_only nu100,5.186811,1930,0.469388,0.161248
vLLM lora_only nu100,5.213685,1940,0.587939,0.161248
vLLM lora_only nu100,5.240560,1950,0.520393,0.161248
vLLM lora_only nu100,5.267435,1960,0.504776,0.161248
vLLM lora_only nu100,5.294309,1970,0.446177,0.161248
vLLM lora_only nu100,5.321184,1980,0.511633,0.161248
vLLM lora_only nu100,5.348059,1990,0.466815,0.161248
vLLM lora_only nu100,5.374933,2000,0.569729,0.161248
vLLM lora_only nu100,5.401808,2010,0.541005,0.161248
vLLM lora_only nu100,5.428683,2020,0.49429,0.161248
vLLM lora_only nu100,5.455557,2030,0.506093,0.161248
vLLM lora_only nu100,5.482432,2040,0.512103,0.161248
vLLM lora_only nu100,5.509307,2050,0.480387,0.161248
vLLM lora_only nu100,5.536181,2060,0.546019,0.161248
vLLM lora_only nu100,5.563056,2070,0.513283,0.161248
vLLM lora_only nu100,5.589931,2080,0.502079,0.161248
vLLM lora_only nu100,5.616805,2090,0.456151,0.161248
vLLM lora_only nu100,5.643680,2100,0.523539,0.161248
vLLM lora_only nu100,5.670555,2110,0.450144,0.161248
vLLM lora_only nu100,5.697429,2120,0.56203,0.161248
vLLM lora_only nu100,5.724304,2130,0.549293,0.161248
vLLM lora_only nu100,5.751179,2140,0.480015,0.161248
vLLM lora_only nu100,5.778053,2150,0.426241,0.161248
vLLM lora_only nu100,5.804928,2160,0.514386,0.161248
vLLM lora_only nu100,5.831803,2170,0.467115,0.161248
vLLM lora_only nu100,5.858677,2180,0.5114,0.161248
vLLM lora_only nu100,5.885552,2190,0.54299,0.161248
vLLM lora_only nu100,5.912427,2200,0.505192,0.161248
vLLM lora_only nu100,5.939301,2210,0.462781,0.161248
vLLM lora_only nu100,5.966176,2220,0.497852,0.161248
vLLM lora_only nu100,5.993051,2230,0.489816,0.161248
vLLM lora_only nu100,6.019925,2240,0.47527,0.161248
vLLM lora_only nu100,6.046800,2250,0.517695,0.161248
vLLM lora_only nu100,6.073675,2260,0.486945,0.161248
vLLM lora_only nu100,6.100549,2270,0.534813,0.161248
vLLM lora_only nu100,6.127424,2280,0.482202,0.161248
vLLM lora_only nu100,6.154299,2290,0.50616,0.161248
vLLM lora_only nu100,6.181173,2300,0.496246,0.161248
vLLM lora_only nu100,6.208048,2310,0.572746,0.161248
vLLM lora_only nu100,6.234923,2320,0.487324,0.161248
vLLM lora_only nu100,6.261797,2330,0.462158,0.161248
vLLM lora_only nu100,6.288672,2340,0.424853,0.161248
vLLM lora_only nu100,6.315547,2350,0.448603,0.161248
vLLM lora_only nu100,6.342421,2360,0.440132,0.161248
vLLM lora_only nu100,6.369296,2370,0.55647,0.161248
vLLM lora_only nu100,6.396171,2380,0.48453,0.161248
vLLM lora_only nu100,6.423045,2390,0.482279,0.161248
vLLM lora_only nu100,6.449920,2400,0.428546,0.161248
vLLM lora_only nu100,6.476795,2410,0.463922,0.161248
vLLM lora_only nu100,6.503669,2420,0.452273,0.161248
vLLM lora_only nu100,6.530544,2430,0.529471,0.161248
vLLM lora_only nu100,6.557419,2440,0.494458,0.161248
vLLM lora_only nu100,6.584293,2450,0.502073,0.161248
vLLM lora_only nu100,6.611168,2460,0.41969,0.161248
vLLM lora_only nu100,6.638043,2470,0.518744,0.161248
vLLM lora_only nu100,6.664917,2480,0.453572,0.161248
vLLM lora_only nu100,6.691792,2490,0.435727,0.161248
vLLM lora_only nu100,6.718667,2500,0.511652,0.161248
vLLM lora_only nu100,6.745541,2510,0.488853,0.161248
vLLM lora_only nu100,6.772416,2520,0.43479,0.161248
vLLM lora_only nu100,6.799291,2530,0.517297,0.161248
vLLM lora_only nu100,6.826165,2540,0.468283,0.161248
vLLM lora_only nu100,6.853040,2550,0.420723,0.161248
vLLM lora_only nu100,6.879915,2560,0.513123,0.161248
vLLM lora_only nu100,6.906789,2570,0.490414,0.161248
vLLM lora_only nu100,6.933664,2580,0.459758,0.161248
vLLM lora_only nu100,6.960539,2590,0.452787,0.161248
vLLM lora_only nu100,6.987413,2600,0.456463,0.161248
vLLM lora_only nu100,7.014288,2610,0.41806,0.161248
vLLM lora_only nu100,7.041163,2620,0.521736,0.161248
vLLM lora_only nu100,7.068037,2630,0.445375,0.161248
vLLM lora_only nu100,7.094912,2640,0.444555,0.161248
vLLM lora_only nu100,7.121787,2650,0.446293,0.161248
vLLM lora_only nu100,7.148661,2660,0.412035,0.161248
vLLM lora_only nu100,7.175536,2670,0.430499,0.161248
vLLM lora_only nu100,7.202411,2680,0.53302,0.161248
vLLM lora_only nu100,7.229285,2690,0.497592,0.161248
vLLM lora_only nu100,7.256160,2700,0.4725,0.161248
vLLM lora_only nu100,7.283035,2710,0.41526,0.161248
vLLM lora_only nu100,7.309909,2720,0.492459,0.161248
vLLM lora_only nu100,7.336784,2730,0.417312,0.161248
vLLM lora_only nu100,7.363659,2740,0.497641,0.161248
vLLM lora_only nu100,7.390533,2750,0.480275,0.161248
vLLM lora_only nu100,7.417408,2760,0.470119,0.161248
vLLM lora_only nu100,7.444283,2770,0.42299,0.161248
vLLM lora_only nu100,7.471157,2780,0.435713,0.161248
vLLM lora_only nu100,7.498032,2790,0.442754,0.161248
vLLM lora_only nu100,7.524907,2800,0.438164,0.161248
vLLM lora_only nu100,7.551781,2810,0.516051,0.161248
vLLM lora_only nu100,7.578656,2820,0.464054,0.161248
vLLM lora_only nu100,7.605531,2830,0.434876,0.161248
vLLM lora_only nu100,7.632405,2840,0.448802,0.161248
vLLM lora_only nu100,7.659280,2850,0.41301,0.161248
vLLM lora_only nu100,7.686155,2860,0.385454,0.161248
vLLM lora_only nu100,7.713029,2870,0.447958,0.161248
vLLM lora_only nu100,7.739904,2880,0.480353,0.161248
vLLM lora_only nu100,7.766779,2890,0.435579,0.161248
vLLM lora_only nu100,7.793653,2900,0.433147,0.161248
vLLM lora_only nu100,7.820528,2910,0.46346,0.161248
vLLM lora_only nu100,7.847403,2920,0.402538,0.161248
vLLM lora_only nu100,7.874277,2930,0.535469,0.161248
vLLM lora_only nu100,7.901152,2940,0.401965,0.161248
vLLM lora_only nu100,7.928027,2950,0.427413,0.161248
vLLM lora_only nu100,7.954901,2960,0.438992,0.161248
vLLM lora_only nu100,7.981776,2970,0.397226,0.161248
vLLM lora_only nu100,8.008651,2980,0.442964,0.161248
vLLM lora_only nu100,8.035525,2990,0.552983,0.161248
vLLM lora_only nu100,8.062400,3000,0.432794,0.161248
vLLM lora_only nu100,8.089275,3010,0.446978,0.161248
vLLM lora_only nu100,8.116149,3020,0.455033,0.161248
vLLM lora_only nu100,8.143024,3030,0.461177,0.161248
vLLM lora_only nu100,8.169899,3040,0.445367,0.161248
vLLM lora_only nu100,8.196773,3050,0.514586,0.161248
vLLM lora_only nu100,8.223648,3060,0.444158,0.161248
vLLM lora_only nu100,8.250523,3070,0.498139,0.161248
vLLM lora_only nu100,8.277397,3080,0.417528,0.161248
vLLM lora_only nu100,8.304272,3090,0.452253,0.161248
vLLM lora_only nu100,8.331147,3100,0.443994,0.161248
vLLM lora_only nu100,8.358021,3110,0.465199,0.161248
vLLM lora_only nu100,8.384896,3120,0.487356,0.161248
vLLM lora_only nu100,8.411771,3130,0.46301,0.161248
vLLM lora_only nu100,8.438645,3140,0.440523,0.161248
vLLM lora_only nu100,8.465520,3150,0.475233,0.161248
vLLM lora_only nu100,8.492395,3160,0.413763,0.161248
vLLM lora_only nu100,8.519269,3170,0.383001,0.161248
vLLM lora_only nu100,8.546144,3180,0.519046,0.161248
vLLM lora_only nu100,8.573019,3190,0.445712,0.161248
vLLM lora_only nu100,8.599893,3200,0.441898,0.161248
vLLM lora_only nu100,8.626768,3210,0.432126,0.161248
vLLM lora_only nu100,8.653643,3220,0.433009,0.161248
vLLM lora_only nu100,8.680517,3230,0.424859,0.161248
vLLM lora_only nu100,8.707392,3240,0.474274,0.161248
vLLM lora_only nu100,8.734267,3250,0.442108,0.161248
vLLM lora_only nu100,8.761141,3260,0.428677,0.161248
vLLM lora_only nu100,8.788016,3270,0.41274,0.161248
vLLM lora_only nu100,8.814891,3280,0.409533,0.161248
vLLM lora_only nu100,8.841765,3290,0.415048,0.161248
vLLM lora_only nu100,8.868640,3300,0.460333,0.161248
vLLM lora_only nu100,8.895515,3310,0.456566,0.161248
vLLM lora_only nu100,8.922389,3320,0.43408,0.161248
vLLM lora_only nu100,8.949264,3330,0.400121,0.161248
vLLM lora_only nu100,8.976139,3340,0.448898,0.161248
vLLM lora_only nu100,9.003013,3350,0.42792,0.161248
vLLM lora_only nu100,9.029888,3360,0.460778,0.161248
vLLM lora_only nu100,9.056763,3370,0.477652,0.161248
vLLM lora_only nu100,9.083637,3380,0.458012,0.161248
vLLM lora_only nu100,9.110512,3390,0.392323,0.161248
vLLM lora_only nu100,9.137387,3400,0.455649,0.161248
vLLM lora_only nu100,9.164261,3410,0.469795,0.161248
vLLM lora_only nu100,9.191136,3420,0.458227,0.161248
vLLM lora_only nu100,9.218011,3430,0.501635,0.161248
vLLM lora_only nu100,9.244885,3440,0.451012,0.161248
vLLM lora_only nu100,9.271760,3450,0.413166,0.161248
vLLM lora_only nu100,9.298635,3460,0.445806,0.161248
vLLM lora_only nu100,9.325509,3470,0.477209,0.161248
vLLM lora_only nu100,9.352384,3480,0.4203,0.161248
vLLM lora_only nu100,9.379259,3490,0.50229,0.161248
vLLM lora_only nu100,9.406133,3500,0.46141,0.161248
vLLM lora_only nu100,9.433008,3510,0.456075,0.161248
vLLM lora_only nu100,9.459883,3520,0.403191,0.161248
vLLM lora_only nu100,9.486757,3530,0.405756,0.161248
vLLM lora_only nu100,9.513632,3540,0.427449,0.161248
vLLM lora_only nu100,9.540507,3550,0.517245,0.161248
vLLM lora_only nu100,9.567381,3560,0.456558,0.161248
vLLM lora_only nu100,9.594256,3570,0.448509,0.161248
vLLM lora_only nu100,9.621131,3580,0.435722,0.161248
vLLM lora_only nu100,9.648005,3590,0.376413,0.161248
vLLM lora_only nu100,9.674880,3600,0.439287,0.161248
vLLM lora_only nu100,9.701755,3610,0.449991,0.161248
vLLM lora_only nu100,9.728629,3620,0.45999,0.161248
vLLM lora_only nu100,9.755504,3630,0.408074,0.161248
vLLM lora_only nu100,9.782379,3640,0.356558,0.161248
vLLM lora_only nu100,9.809253,3650,0.416395,0.161248
vLLM lora_only nu100,9.836128,3660,0.397767,0.161248
vLLM lora_only nu100,9.863003,3670,0.447065,0.161248
vLLM lora_only nu100,9.889877,3680,0.468475,0.161248
vLLM lora_only nu100,9.916752,3690,0.497964,0.161248
vLLM lora_only nu100,9.943627,3700,0.401842,0.161248
vLLM lora_only nu100,9.970501,3710,0.424054,0.161248
vLLM lora_only nu100,9.997376,3720,0.404922,0.161248
vLLM lora_only nu100,10.024251,3730,0.406065,0.161248
vLLM lora_only nu100,10.051125,3740,0.481784,0.161248
vLLM lora_only nu100,10.078000,3750,0.466438,0.161248
vLLM lora_only nu100,10.104875,3760,0.375349,0.161248
vLLM lora_only nu100,10.131749,3770,0.459272,0.161248
vLLM lora_only nu100,10.158624,3780,0.385361,0.161248
vLLM lora_only nu100,10.185499,3790,0.417805,0.161248
vLLM lora_only nu100,10.212373,3800,0.52921,0.161248
vLLM lora_only nu100,10.239248,3810,0.442763,0.161248
vLLM lora_only nu100,10.266123,3820,0.429058,0.161248
vLLM lora_only nu100,10.292997,3830,0.407162,0.161248
vLLM lora_only nu100,10.319872,3840,0.396136,0.161248
vLLM lora_only nu100,10.346747,3850,0.402682,0.161248
vLLM lora_only nu100,10.373621,3860,0.469987,0.161248
vLLM lora_only nu100,10.400496,3870,0.399079,0.161248
vLLM lora_only nu100,10.427371,3880,0.429005,0.161248
vLLM lora_only nu100,10.454245,3890,0.391064,0.161248
vLLM lora_only nu100,10.481120,3900,0.36177,0.161248
vLLM lora_only nu100,10.507995,3910,0.392669,0.161248
vLLM lora_only nu100,10.534869,3920,0.428665,0.161248
vLLM lora_only nu100,10.561744,3930,0.368423,0.161248
vLLM lora_only nu100,10.588619,3940,0.451255,0.161248
vLLM lora_only nu100,10.615493,3950,0.411398,0.161248
vLLM lora_only nu100,10.642368,3960,0.417843,0.161248
vLLM lora_only nu100,10.669243,3970,0.408873,0.161248
vLLM lora_only nu100,10.696117,3980,0.434028,0.161248
vLLM lora_only nu100,10.722992,3990,0.423104,0.161248
vLLM lora_only nu100,10.749867,4000,0.414048,0.161248
vLLM lora_only nu100,10.776741,4010,0.396046,0.161248
vLLM lora_only nu100,10.803616,4020,0.380707,0.161248
vLLM lora_only nu100,10.830491,4030,0.376188,0.161248
vLLM lora_only nu100,10.857365,4040,0.406415,0.161248
